,Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Labeled Division Name,Labeled Department Name,Labeled Class Name
16006,1081,29,5,1,3,1,1,3
1617,1094,27,5,1,0,1,1,3
20702,862,52,5,1,0,1,4,8
6162,862,51,5,1,0,1,4,8
11698,1078,52,4,1,0,0,1,3
14986,862,39,4,1,0,0,4,8
17123,829,47,5,1,2,1,4,0
8062,936,56,5,1,1,0,4,17
13051,1094,28,4,1,0,0,1,3
11507,941,28,5,1,1,0,4,17
1508,863,60,4,1,3,0,4,8
3112,909,41,4,1,0,0,4,4
14155,1083,58,5,1,3,0,1,3
13862,831,47,4,1,2,0,4,0
12060,1059,41,5,1,4,1,0,13
16944,1095,24,3,1,0,0,1,3
6726,1100,39,5,1,0,0,1,3
19947,936,47,5,1,2,2,2,11
6047,873,49,4,1,0,0,4,8
307,831,35,5,1,0,0,4,0
21394,823,35,4,1,1,1,4,0
7823,1110,24,5,1,2,0,1,3
993,1094,48,3,1,0,0,1,3
5620,936,40,5,1,0,2,2,10
17047,921,60,5,1,1,0,4,17
14527,876,53,3,1,0,1,4,8
6438,831,38,5,1,1,0,4,0
19005,936,20,5,1,6,2,2,10
6161,1081,55,4,1,1,1,1,3
10861,1081,48,4,1,0,1,1,3
11364,956,41,5,1,0,1,3,6
5845,1025,37,5,1,1,0,0,7
15675,865,32,3,1,0,0,4,8
14965,1097,40,5,1,5,1,1,3
17378,863,63,5,1,0,0,4,8
18609,1095,33,5,1,0,1,1,3
22134,862,33,3,1,1,0,4,8
16556,1077,40,5,1,0,0,1,3
12677,937,34,5,1,1,0,4,17
365,862,38,4,1,0,0,4,8
9539,862,33,3,1,1,1,4,8
5867,1077,34,5,1,0,1,1,3
20811,1078,29,4,1,0,1,1,3
12301,899,50,3,1,0,0,4,4
12428,863,45,5,1,1,0,4,8
4333,1078,28,5,1,0,0,1,3
22704,1087,37,3,1,0,1,1,3
12700,866,32,4,1,2,0,4,8
2791,909,49,5,1,1,0,4,4
14431,1078,42,4,1,0,1,1,3
6280,854,37,4,1,2,1,4,8
5295,867,65,5,1,0,1,4,8
4638,872,60,5,1,1,0,4,8
3784,1086,47,3,1,2,1,1,3
7701,967,53,5,1,2,0,3,6
20175,936,33,4,1,0,2,2,9
18117,850,59,5,1,1,1,4,0
17608,616,51,5,1,2,2,2,11
15676,1078,56,4,1,0,1,1,3
7499,1059,55,5,1,1,1,0,13
21963,1074,42,5,1,2,0,1,3
5297,1020,38,3,1,0,1,0,15
7059,1025,31,5,1,0,0,0,7
10837,1078,39,4,1,4,0,1,3
4061,860,70,5,1,0,1,4,8
17106,829,28,4,1,2,1,4,0
1570,862,32,5,1,0,0,4,8
9028,872,34,5,1,1,1,4,8
10756,960,37,5,1,0,0,3,6
4113,1098,38,4,1,2,1,1,3
19292,863,24,5,1,0,0,4,8
7232,918,34,5,1,0,1,4,4
12612,937,41,5,1,4,0,4,17
14347,829,29,5,1,0,1,4,0
22152,936,42,5,1,0,2,2,10
22980,936,39,4,1,0,2,2,11
2165,940,46,5,1,2,0,4,17
20412,830,29,3,1,2,0,4,0
2939,1125,51,5,1,2,0,3,12
1121,777,31,5,1,0,2,2,11
11188,1024,55,5,1,1,0,0,7
12742,1082,63,4,1,2,1,1,3
8272,823,44,5,1,0,0,4,0
19450,1081,35,5,1,3,1,1,3
23347,1082,41,5,1,1,0,1,3
6380,1082,73,5,1,0,0,1,3
555,984,35,5,1,0,0,3,6
506,1078,51,3,1,1,0,1,3
16992,1086,53,5,1,4,0,1,3
7161,1092,62,5,1,1,0,1,3
3656,912,67,4,1,0,1,4,4
3189,862,40,5,1,0,1,4,8
19171,906,39,5,1,0,0,4,4
2301,1094,39,4,1,4,1,1,3
7277,862,56,5,1,0,0,4,8
23062,1167,40,5,1,0,2,2,18
1063,949,44,5,1,1,0,4,17
19636,1094,48,5,1,1,1,1,3
15144,862,45,5,1,1,0,4,8
20519,941,26,5,1,1,1,4,17
7182,1098,38,4,1,2,1,1,3
20857,1099,48,4,1,1,1,1,3
4410,1081,63,5,1,1,1,1,3
7620,868,26,5,1,3,0,4,8
17644,932,40,5,1,1,0,4,17
6311,866,39,5,1,0,0,4,8
17867,855,26,4,1,0,0,4,8
20812,1094,56,5,1,0,1,1,3
4332,1078,36,5,1,0,0,1,3
22795,861,49,5,1,1,0,4,8
6246,1033,47,4,1,0,0,0,7
13381,1072,40,5,1,0,0,1,3
22799,942,41,4,1,1,0,4,17
12410,829,59,5,1,0,1,4,0
13346,803,30,4,1,2,2,2,11
22735,1087,32,5,1,0,1,1,3
13786,1070,45,5,1,0,0,0,13
16157,870,63,5,1,1,0,4,8
1299,868,42,5,1,4,1,4,8
443,829,48,4,1,6,0,4,0
10177,1096,41,3,1,0,0,1,3
11938,829,29,5,1,0,1,4,0
9666,828,37,5,1,2,1,4,0
18829,1033,53,3,1,0,0,0,7
16882,834,67,3,1,0,0,4,0
6290,1110,41,4,1,0,0,1,3
11254,864,41,5,1,7,1,4,8
18125,1036,40,5,1,2,0,0,7
7671,860,35,3,1,1,0,4,8
12242,1110,55,3,1,0,0,1,3
21686,833,54,5,1,1,1,4,0
3154,906,46,5,1,0,1,4,4
4245,837,35,5,1,0,0,4,0
17318,862,63,4,1,0,0,4,8
15293,1049,49,5,1,1,1,0,13
13069,1081,20,3,1,3,0,1,3
6317,938,35,3,1,1,1,4,17
16107,1083,36,5,1,0,0,1,3
6499,1095,39,4,1,1,0,1,3
1268,850,41,5,1,0,0,4,0
7175,825,44,4,1,3,0,4,0
14766,1094,62,5,1,1,1,1,3
820,969,34,5,1,0,0,3,6
17018,927,41,4,1,1,0,4,17
6462,854,29,3,1,1,0,4,8
15365,936,64,5,1,0,1,2,11
7332,1077,53,5,1,1,1,1,3
6338,985,35,4,1,4,1,3,6
3511,872,39,4,1,0,0,4,8
22911,1076,66,5,1,2,1,1,3
7799,936,43,4,1,5,2,2,18
5900,976,42,5,1,3,0,3,6
2735,872,66,4,1,5,0,4,8
21156,1061,27,4,1,0,0,0,13
19574,1078,36,5,1,0,0,1,3
6886,1094,41,5,1,0,1,1,3
18112,1008,32,4,1,0,1,0,15
12181,1075,51,5,1,2,0,1,3
18123,895,43,5,1,4,1,4,4
20365,1079,43,5,1,1,1,1,3
5563,974,49,5,1,0,1,3,6
18321,1077,23,5,1,0,1,1,3
18481,941,28,3,1,0,1,4,17
11427,825,40,5,1,2,0,4,0
14352,1081,24,5,1,0,1,1,3
20249,985,36,5,1,0,1,3,6
22790,936,34,5,1,2,1,2,11
4272,1081,68,5,1,0,0,1,3
8166,820,46,5,1,1,1,4,0
21237,1022,53,3,1,0,1,0,7
11913,1089,30,5,1,1,0,1,3
13072,1094,29,3,1,0,0,1,3
14881,936,37,5,1,0,2,2,18
16382,1022,48,5,1,3,0,0,7
11046,1093,39,5,1,1,0,1,3
4832,829,36,4,1,1,0,4,0
8725,829,23,3,1,0,1,4,0
7961,1092,31,5,1,0,1,1,3
12297,936,53,5,1,2,2,2,16
13913,996,49,5,1,1,0,0,15
12755,1022,66,5,1,1,1,0,7
882,1055,36,4,1,4,1,0,13
20234,1070,43,5,1,0,1,0,13
21506,855,43,3,1,6,0,4,8
20209,685,26,5,1,0,2,2,16
1090,829,40,4,1,0,1,4,0
21980,567,57,5,1,1,0,5,19
16099,936,59,5,1,0,1,4,17
15108,828,70,5,1,1,0,4,0
17970,831,53,5,1,0,1,4,0
6963,850,56,5,1,1,0,4,0
20996,1049,54,4,1,1,0,0,13
12316,1074,48,5,1,1,0,1,3
14591,936,29,5,1,0,0,0,14
21467,861,60,5,1,1,0,4,8
12230,903,74,4,1,0,0,4,4
7139,1005,31,3,1,2,0,0,15
5233,871,37,5,1,0,0,4,8
11664,1022,26,5,1,1,0,0,7
9196,862,73,5,1,0,0,4,8
16302,1065,38,4,1,0,0,0,13
7294,1080,36,5,1,0,0,1,3
5061,875,32,5,1,0,0,4,8
21674,1008,38,5,1,0,1,0,15
9300,881,53,5,1,0,0,4,8
19145,1121,25,3,1,5,0,3,12
22501,1033,23,5,1,0,0,0,7
1545,947,77,5,1,1,0,4,17
7011,641,48,4,1,0,1,2,11
18731,1077,29,3,1,0,0,1,3
22300,1077,59,5,1,2,1,1,3
22819,829,60,4,1,1,0,4,0
7991,1092,37,5,1,1,1,1,3
18316,828,54,5,1,1,1,4,0
7679,936,46,5,1,0,0,4,17
2439,895,63,3,1,0,1,4,4
11332,1096,34,4,1,3,1,1,3
8040,936,62,5,1,6,0,4,17
12878,1078,50,3,1,0,1,1,3
8614,936,41,5,1,0,2,2,11
2332,835,60,5,1,0,0,4,0
4033,1094,50,3,1,4,1,1,3
19220,829,53,5,1,2,0,4,0
3283,872,29,3,1,1,1,4,8
22344,927,44,5,1,0,0,4,17
3531,872,54,4,1,0,0,4,8
18467,941,59,5,1,0,1,4,17
2598,851,38,5,1,0,1,4,0
22047,1089,44,5,1,2,0,1,3
23060,709,44,5,1,0,2,2,11
1546,850,67,5,1,4,0,4,0
6464,936,34,5,1,0,2,2,16
6493,1020,33,5,1,0,0,0,15
11652,1022,39,5,1,1,0,0,7
22305,867,51,5,1,1,1,4,8
22834,1078,39,4,1,0,1,1,3
17939,936,67,5,1,3,1,4,17
10550,860,63,3,1,5,0,4,8
654,936,27,5,1,0,2,2,18
10838,1110,39,5,1,0,0,1,3
20023,853,27,3,1,7,0,4,0
13859,1070,26,3,1,0,1,0,13
16126,1083,26,5,1,1,0,1,3
9525,1075,41,5,1,0,1,1,3
381,1104,59,3,1,1,0,1,3
13541,909,45,5,1,0,0,4,4
4706,836,23,4,1,0,1,4,0
17218,864,60,5,1,0,0,4,8
12369,868,38,5,1,1,0,4,8
10246,843,33,5,1,0,0,4,0
14943,1117,62,5,1,0,0,3,12
9809,1052,31,5,1,4,0,0,13
4040,1094,32,5,1,0,1,1,3
21456,999,29,4,1,2,0,0,15
2993,1082,62,5,1,1,0,1,3
9454,872,56,5,1,0,1,4,8
6385,1082,28,5,1,0,0,1,3
11812,1079,46,4,1,1,0,1,3
20765,1100,27,5,1,4,1,1,3
10746,1037,52,5,1,0,0,0,7
5675,1078,40,3,1,4,0,1,3
7208,1092,40,4,1,0,0,1,3
9494,1075,55,5,1,0,1,1,3
7003,862,52,4,1,0,0,4,8
11255,864,28,5,1,0,1,4,8
6324,872,57,4,1,2,1,4,8
18226,1096,48,5,1,4,0,1,3
4220,1024,44,5,1,0,0,0,7
11026,830,66,5,1,6,1,4,0
3551,1077,28,3,1,1,0,1,3
22023,860,34,4,1,0,1,4,8
18996,945,38,5,1,0,1,4,17
14550,862,41,5,1,0,0,4,8
7287,1025,29,5,1,1,0,0,7
11624,983,45,5,1,0,0,3,6
4970,940,58,3,1,2,0,4,17
12990,661,43,5,1,0,1,2,11
11361,1022,38,5,1,1,0,0,7
10132,872,31,5,1,0,1,4,8
7472,841,39,5,1,1,0,4,0
20203,1078,44,5,1,5,0,1,3
16771,1083,39,5,1,1,0,1,3
8663,872,53,5,1,0,1,4,8
14898,936,47,4,1,0,2,2,18
8655,1096,52,5,1,2,0,1,3
17652,1131,61,4,1,0,0,3,12
12148,865,64,3,1,0,0,4,8
21325,1095,42,5,1,4,1,1,3
10672,1083,25,4,1,3,0,1,3
6278,902,25,4,1,3,0,4,4
14576,862,54,4,1,1,0,4,8
15274,835,52,3,1,3,1,4,0
773,1087,38,5,1,2,0,1,3
930,1066,57,4,1,1,0,0,13
22679,862,40,4,1,0,1,4,8
5937,873,61,4,1,0,0,4,8
22048,833,55,4,1,1,0,4,0
10681,1022,39,5,1,0,0,0,7
19401,995,36,5,1,1,0,0,15
357,907,51,5,1,2,0,4,4
13085,1094,37,3,1,1,0,1,3
49,862,33,5,1,0,0,4,8
20433,1095,34,5,1,1,0,1,3
4066,828,50,3,1,1,0,4,0
7970,1025,44,5,1,0,0,0,7
17377,696,46,4,1,3,2,2,11
4855,829,52,5,1,0,1,4,0
16196,1016,34,5,1,0,1,0,15
17972,860,44,4,1,1,0,4,8
11170,1075,34,5,1,7,0,1,3
17920,936,31,5,1,0,2,2,5
20218,706,47,5,1,1,2,2,11
20946,1008,27,5,1,1,1,0,15
11218,1068,47,5,1,0,0,0,13
13739,862,23,5,1,0,0,4,8
8536,964,33,4,1,1,1,3,6
8563,952,44,3,1,0,0,4,17
4201,1025,38,4,1,1,1,0,7
11442,825,56,3,1,5,0,4,0
14332,817,29,4,1,3,1,4,0
7234,877,35,5,1,2,0,4,8
7278,1080,39,5,1,1,0,1,3
21306,1092,26,3,1,1,0,1,3
19605,936,69,3,1,2,0,0,14
12475,936,64,4,1,0,1,4,17
14880,936,33,4,1,3,2,2,18
16232,995,33,3,1,1,0,0,15
15508,1099,43,5,1,5,1,1,3
21382,1009,59,5,1,2,0,0,15
18386,830,58,5,1,0,0,4,0
4968,1110,41,5,1,1,0,1,3
8236,936,20,5,1,2,1,2,11
18810,1094,45,4,1,1,1,1,3
9155,984,61,5,1,2,1,3,6
161,829,52,5,1,1,1,4,0
13759,1095,24,5,1,0,0,1,3
4833,1075,45,3,1,0,0,1,3
3381,883,34,4,1,0,0,4,8
12932,1078,60,4,1,0,1,1,3
15422,854,40,3,1,1,1,4,8
10552,1022,26,5,1,0,0,0,7
7854,1082,40,5,1,3,0,1,3
8382,1092,39,5,1,0,0,1,3
14095,1081,34,4,1,0,0,1,3
15553,867,46,4,1,1,1,4,8
11423,1072,26,5,1,0,0,1,3
12071,1059,52,5,1,1,1,0,13
8148,833,50,4,1,1,0,4,0
8784,936,44,4,1,0,1,4,17
3991,1094,30,5,1,1,1,1,3
22348,936,38,5,1,1,0,0,14
162,829,64,4,1,2,1,4,0
2011,862,41,4,1,2,1,4,8
17326,862,39,5,1,1,1,4,8
15019,1086,27,5,1,4,1,1,3
21853,1122,61,4,1,2,1,3,12
14749,1095,31,5,1,3,1,1,3
2931,573,39,5,1,4,1,5,19
19686,1008,48,5,1,2,0,0,15
22765,895,28,5,1,0,0,4,4
6457,831,37,5,1,2,0,4,0
10113,996,40,5,1,0,0,0,15
8897,828,37,5,1,0,0,4,0
12757,820,39,4,1,1,0,4,0
8221,936,39,5,1,0,2,2,11
2039,862,53,3,1,4,0,4,8
582,833,49,3,1,1,0,4,0
16792,824,32,5,1,2,1,4,0
10847,1110,65,5,1,0,0,1,3
4980,1110,55,5,1,1,0,1,3
3929,1081,35,5,1,0,1,1,3
16583,1110,44,5,1,0,0,1,3
15643,940,36,5,1,0,0,4,17
16592,1083,50,5,1,0,0,1,3
6135,862,48,5,1,2,1,4,8
5640,1099,39,5,1,0,1,1,3
14670,1072,49,3,1,1,0,1,3
15299,1078,37,5,1,5,0,1,3
15839,815,41,4,1,0,0,4,0
18240,1072,35,5,1,2,1,1,3
21822,1086,32,5,1,1,0,1,3
18323,1150,33,3,1,1,0,1,3
19700,1009,48,3,1,1,0,0,15
19459,1110,39,4,1,5,0,1,3
7986,1103,37,4,1,1,0,1,3
10279,1056,53,5,1,1,0,0,13
10281,626,39,3,1,5,1,0,13
2745,1022,57,5,1,2,1,0,7
15074,872,38,5,1,2,1,4,8
6430,895,49,4,1,0,1,4,4
3350,936,47,4,1,5,2,2,16
5053,1095,68,4,1,1,1,1,3
10840,1110,33,5,1,5,0,1,3
11024,1035,64,5,1,2,1,0,7
18639,1000,55,4,1,1,0,0,15
21770,1110,38,5,1,0,1,1,3
21968,880,36,4,1,0,1,4,8
21073,1084,49,4,1,0,0,1,3
20233,872,48,5,1,0,0,4,8
8831,1081,49,5,1,3,1,1,3
16116,1083,28,5,1,0,0,1,3
22693,1087,48,3,1,1,1,1,3
4588,820,35,5,1,0,0,4,0
15956,862,26,5,1,1,1,4,8
21698,1052,39,5,1,4,0,0,13
841,895,49,4,1,0,0,4,4
16952,1095,28,5,1,0,0,1,3
4634,872,51,4,1,2,0,4,8
16642,591,48,5,1,0,2,2,9
4533,801,39,3,1,0,2,2,11
6571,1078,52,4,1,0,1,1,3
21152,1061,38,5,1,0,0,0,13
16220,872,38,5,1,0,0,4,8
6844,862,39,5,1,1,0,4,8
15771,895,64,5,1,0,1,4,4
18300,835,43,5,1,2,0,4,0
9715,828,44,3,1,4,0,4,0
12434,839,41,4,1,1,0,4,0
17118,907,54,5,1,0,1,4,4
23448,1104,39,5,1,7,1,1,3
1017,1154,44,5,1,0,2,2,5
3427,1056,26,5,1,0,1,0,13
18220,936,39,5,1,1,2,2,11
1940,1092,50,3,1,0,1,1,3
15063,862,39,5,1,5,0,4,8
10795,868,39,5,1,0,0,4,8
22919,895,54,5,1,0,1,4,4
19542,780,33,5,1,0,2,2,11
1097,895,48,5,1,1,0,4,4
23255,1059,46,5,1,1,0,0,13
23271,1094,25,5,1,0,0,1,3
18071,834,69,5,1,0,0,4,0
21897,829,49,5,1,1,0,4,0
14612,966,35,5,1,3,0,3,6
131,1081,39,3,1,0,0,1,3
13080,1094,45,5,1,0,0,1,3
17647,1146,45,5,1,0,1,5,19
3638,1094,34,5,1,0,0,1,3
9670,865,23,4,1,0,0,4,8
2786,1099,32,3,1,1,1,1,3
16428,867,56,5,1,1,1,4,8
10237,880,45,4,1,2,0,4,8
17076,821,31,5,1,0,0,4,0
20129,936,46,5,1,7,2,2,16
3946,1081,41,5,1,0,1,1,3
6198,829,46,3,1,2,0,4,0
8091,936,36,5,1,0,0,4,17
22633,886,47,5,1,0,1,4,8
3509,1070,28,4,1,0,0,0,13
14447,936,59,5,1,0,2,2,18
9820,933,41,5,1,1,1,4,17
18133,1001,46,4,1,3,0,0,15
20700,833,56,3,1,0,0,4,0
5048,875,39,5,1,0,0,4,8
18397,835,39,5,1,0,0,4,0
6866,1077,36,3,1,1,0,1,3
16965,927,23,5,1,0,1,4,17
10477,1078,36,5,1,2,0,1,3
14531,866,52,3,1,0,0,4,8
14093,829,58,5,1,4,0,4,0
789,850,36,4,1,0,0,4,0
17001,993,45,5,1,0,0,0,15
18751,1077,32,3,1,1,0,1,3
8411,1092,22,4,1,1,0,1,3
4260,1086,37,5,1,0,0,1,3
20729,883,38,4,1,0,0,4,8
10137,872,43,5,1,0,1,4,8
21761,1126,30,5,1,2,0,3,12
6648,975,31,5,1,1,1,3,6
9047,824,64,5,1,1,0,4,0
1602,1059,51,4,1,0,1,0,13
6088,985,33,4,1,1,1,3,6
11828,1079,44,5,1,0,0,1,3
9760,850,37,5,1,0,0,4,0
15413,1075,36,3,1,0,0,1,3
8103,872,49,5,1,5,0,4,8
17927,909,41,4,1,0,0,4,4
4878,1086,62,4,1,2,1,1,3
1640,1051,38,3,1,5,1,0,13
4543,829,36,5,1,0,0,4,0
10779,867,34,5,1,0,0,4,8
12318,1012,75,4,1,5,1,0,15
18014,936,65,5,1,0,2,2,10
4611,1014,55,5,1,1,1,0,15
9962,1111,31,5,1,0,0,1,3
1115,1068,42,5,1,1,0,0,13
2581,1110,60,5,1,0,1,1,3
118,850,37,5,1,0,0,4,0
14792,1089,43,4,1,1,0,1,3
6800,877,42,5,1,0,0,4,8
8210,862,48,5,1,0,0,4,8
6395,1082,40,4,1,0,0,1,3
20848,1078,21,5,1,0,0,1,3
6810,868,70,5,1,1,0,4,8
5618,936,32,5,1,0,2,2,10
14304,886,46,3,1,0,0,4,8
3666,936,47,5,1,2,1,4,17
12881,1078,32,5,1,2,1,1,3
20871,1094,54,5,1,2,1,1,3
12185,895,38,5,1,5,0,4,4
10542,1080,53,5,1,0,1,1,3
13937,1110,44,3,1,1,1,1,3
22726,1087,54,5,1,0,1,1,3
13334,829,46,5,1,4,1,4,0
8940,862,52,5,1,1,1,4,8
14280,1110,26,3,1,4,0,1,3
6809,862,39,5,1,0,1,4,8
1213,1094,42,5,1,0,0,1,3
8561,964,35,5,1,1,1,3,6
2026,1095,32,5,1,1,1,1,3
10911,1081,34,5,1,0,1,1,3
13191,1078,44,5,1,0,0,1,3
8238,936,31,5,1,0,0,1,3
12562,1059,31,5,1,1,0,0,13
20494,877,47,5,1,0,1,4,8
896,861,36,5,1,0,0,4,8
2830,1050,67,5,1,0,1,0,13
15814,974,29,5,1,1,1,3,6
9808,583,58,5,1,3,2,2,11
1464,936,48,5,1,1,2,2,5
5406,985,43,5,1,0,1,3,6
19551,1078,38,5,1,6,1,1,3
15128,940,41,4,1,0,0,4,17
16147,936,27,3,1,0,1,4,17
7391,715,28,5,1,0,2,2,11
4132,908,38,5,1,1,1,4,4
15955,904,68,5,1,0,0,4,4
2730,984,42,5,1,4,0,3,6
17693,895,56,4,1,0,0,4,4
17267,1042,42,4,1,0,0,0,13
12762,876,54,4,1,0,0,4,8
2921,863,31,5,1,0,0,4,8
14693,863,71,5,1,0,0,4,8
20997,895,28,4,1,1,1,4,4
1898,1035,38,4,1,1,0,0,7
11751,867,38,4,1,5,0,4,8
12167,936,53,5,1,1,2,2,11
7825,1078,33,5,1,2,1,1,3
18283,1134,66,5,1,6,0,3,12
11156,862,37,5,1,1,0,4,8
2842,1050,65,5,1,0,1,0,13
16109,862,36,3,1,0,0,4,8
11720,1078,35,3,1,0,0,1,3
22719,1087,45,5,1,0,1,1,3
20532,834,33,4,1,1,0,4,0
4083,895,32,5,1,0,1,4,4
16089,870,43,4,1,0,0,4,8
12341,1022,52,5,1,2,0,0,7
15665,862,56,5,1,0,0,4,8
10266,858,29,5,1,0,1,4,8
22942,1020,51,5,1,1,0,0,15
16982,927,28,5,1,0,0,4,17
11682,825,33,5,1,0,0,4,0
16329,867,56,4,1,1,0,4,8
3838,830,34,4,1,0,0,4,0
5696,1075,49,3,1,1,1,1,3
19878,857,20,5,1,0,1,4,8
10808,907,35,5,1,0,0,4,4
7087,862,43,5,1,5,0,4,8
4082,1094,41,5,1,1,1,1,3
3297,984,25,5,1,0,0,3,6
3174,862,25,5,1,2,1,4,8
486,1078,46,5,1,1,0,1,3
20070,823,27,4,1,0,0,4,0
13320,1077,31,5,1,0,1,1,3
11658,850,37,5,1,0,1,4,0
13682,873,41,4,1,1,0,4,8
417,1083,35,5,1,2,0,1,3
3708,1078,54,5,1,0,0,1,3
18734,829,36,4,1,1,0,4,0
23158,936,58,5,1,6,0,4,17
17882,1104,28,4,1,0,1,1,3
15262,1083,49,5,1,2,1,1,3
12128,1009,46,5,1,2,0,0,15
7226,903,43,5,1,0,1,4,4
19381,819,36,5,1,1,1,4,0
20622,860,43,5,1,3,0,4,8
23456,1104,35,5,1,3,1,1,3
8095,872,30,4,1,3,0,4,8
2757,878,43,5,1,3,0,4,8
8606,1096,39,4,1,1,0,1,3
3775,1091,47,5,1,1,0,1,3
3822,818,38,4,1,0,1,4,0
1179,1204,39,4,1,0,1,0,13
9631,862,50,5,1,1,0,4,8
13985,831,31,5,1,0,0,4,0
8036,872,41,3,1,6,0,4,8
936,1047,46,5,1,0,0,0,13
9900,588,35,5,1,0,0,0,14
19428,873,53,4,1,1,0,4,8
15931,1087,41,5,1,0,0,1,3
15873,984,43,3,1,2,1,3,6
10021,960,34,5,1,1,1,3,6
12691,875,55,3,1,0,0,4,8
2674,936,56,5,1,0,0,0,14
22984,1068,44,5,1,4,1,0,13
17708,1092,65,5,1,0,0,1,3
19936,873,37,5,1,0,0,4,8
18053,765,29,3,1,1,2,2,11
22275,975,27,5,1,0,1,3,6
16037,1081,48,5,1,0,1,1,3
18163,1094,31,5,1,1,0,1,3
412,1086,23,5,1,6,0,1,3
20011,927,56,3,1,3,1,4,17
21139,599,37,5,1,0,2,2,18
12940,840,33,5,1,1,1,4,0
1922,1066,49,4,1,0,1,0,13
8783,866,57,5,1,0,1,4,8
5895,917,46,4,1,0,0,4,4
11502,941,48,5,1,3,0,4,17
8308,868,19,4,1,3,0,4,8
14700,1072,49,5,1,0,0,1,3
21985,1074,37,4,1,0,0,1,3
17219,850,64,5,1,0,0,4,0
6454,895,42,5,1,3,1,4,4
15124,828,35,5,1,1,0,4,0
21078,872,39,5,1,0,0,4,8
17869,830,47,5,1,2,0,4,0
2354,964,33,5,1,0,0,3,6
908,862,40,5,1,0,0,4,8
8115,936,58,5,1,1,0,4,17
13784,1095,31,4,1,0,0,1,3
13297,930,22,5,1,4,0,4,17
18049,1056,56,5,1,0,0,0,13
20750,1100,67,5,1,1,1,1,3
5445,909,20,5,1,3,0,4,4
2927,573,38,5,1,2,1,5,19
22523,1037,38,5,1,7,0,0,7
7373,820,35,4,1,1,1,4,0
5535,1080,39,4,1,2,0,1,3
10859,1025,45,5,1,1,0,0,7
13568,1077,63,5,1,1,0,1,3
20092,1094,32,3,1,0,0,1,3
16281,819,64,5,1,3,0,4,0
9219,862,37,5,1,1,0,4,8
3989,907,39,5,1,4,1,4,4
17914,933,39,5,1,0,1,4,17
9286,1086,39,5,1,1,0,1,3
12347,822,56,5,1,7,0,4,0
20420,1095,63,5,1,6,0,1,3
8321,1087,32,3,1,6,1,1,3
9958,1111,31,4,1,2,0,1,3
16340,1081,43,5,1,0,1,1,3
10075,881,32,5,1,0,0,4,8
1400,1022,37,5,1,3,0,0,7
9421,850,50,5,1,0,0,4,0
18406,830,49,4,1,4,0,4,0
3229,1033,67,5,1,0,0,0,7
886,1086,44,4,1,3,0,1,3
727,1087,39,4,1,0,0,1,3
12288,1080,52,4,1,0,0,1,3
20379,1025,61,5,1,0,0,0,7
6926,871,35,5,1,1,0,4,8
20102,868,20,5,1,0,0,4,8
13266,909,39,5,1,1,1,4,4
15944,1035,34,3,1,0,1,0,7
23469,936,50,4,1,0,1,2,11
124,923,50,3,1,2,0,4,17
11649,1078,27,4,1,1,0,1,3
17730,819,70,3,1,1,0,4,0
1733,899,28,5,1,0,1,4,4
13354,936,26,5,1,0,2,2,18
6917,615,41,4,1,4,1,0,13
18626,936,34,5,1,5,0,4,3
13479,1094,25,5,1,1,0,1,3
770,1110,24,4,1,1,1,1,3
22232,1025,28,5,1,1,1,0,7
2996,1080,53,5,1,1,0,1,3
10319,1110,51,5,1,3,0,1,3
1914,1066,57,5,1,5,1,0,13
15551,936,65,5,1,3,2,2,11
20695,921,47,4,1,1,0,4,17
2501,1077,28,5,1,2,1,1,3
11864,936,44,4,1,1,0,0,14
420,1077,68,5,1,2,0,1,3
15207,831,35,5,1,2,1,4,0
21530,936,22,5,1,4,0,0,14
1641,1094,35,5,1,0,0,1,3
16422,927,57,5,1,0,0,4,17
18296,1053,35,5,1,0,0,0,13
5746,1078,35,4,1,3,0,1,3
14271,879,36,4,1,0,1,4,8
18062,867,70,5,1,0,0,4,8
1467,829,38,3,1,1,0,4,0
5223,1094,45,5,1,0,1,1,3
17700,1095,29,3,1,0,0,1,3
22144,830,34,3,1,3,0,4,0
4586,936,36,4,1,1,0,0,14
14004,939,67,5,1,0,1,4,17
138,936,34,4,1,1,2,2,11
12806,625,49,4,1,0,2,2,18
19745,1094,39,5,1,0,0,1,3
11008,1086,35,5,1,0,0,1,3
20541,1146,52,4,1,4,0,5,19
10559,1080,34,5,1,4,1,1,3
15620,1077,39,5,1,1,1,1,3
218,1094,30,5,1,0,1,1,3
18504,825,47,5,1,0,0,4,0
5219,1033,36,5,1,0,1,0,7
5555,937,33,5,1,4,0,4,17
11699,1092,37,5,1,0,1,1,3
16524,927,33,4,1,1,0,4,17
18868,830,45,4,1,0,0,4,0
12587,833,68,5,1,0,0,4,0
3452,1056,42,3,1,1,1,0,13
8149,860,35,5,1,0,0,4,8
2200,940,50,4,1,2,0,4,17
12629,820,53,4,1,1,0,4,0
13390,936,25,5,1,0,1,4,17
3010,1082,57,4,1,0,0,1,3
22448,872,38,3,1,0,1,4,8
2083,896,28,5,1,0,0,4,4
17793,877,34,5,1,1,0,4,8
6270,902,25,5,1,0,0,4,4
10721,867,61,5,1,0,0,4,8
15923,1095,39,5,1,1,0,1,3
19823,875,58,5,1,0,0,4,8
18947,820,63,5,1,0,0,4,0
14143,1059,42,4,1,0,0,0,13
